title_id,total,title,state,issn,start_date,end_date
1174,85427,Coolgardie Miner (WA : 1935 - 1954),Western Australia,22057498,1935-04-12,1954-12-30
1175,18762,"Hamersley News (Perth, WA : 1969 - 1987)",Western Australia,2205927X,1969-03-20,1987-07-01
1176,693099,Lithgow Mercury (NSW : 1898 - 1954),New South Wales,13289667,1898-01-07,1954-12-31
1177,199014,Crookwell Gazette (NSW : 1885 - 1954),New South Wales,22059679,1885-10-16,1954-12-22
1178,1016525,"The Australian Star (Sydney, NSW : 1887 - 1909)",New South Wales,22059466,1887-12-01,1909-03-11
1179,80221,"The Star (Sydney, NSW : 1909 - 1910)",New South Wales,22059504,1909-03-12,1910-06-30
1180,3261665,"The Sun (Sydney, NSW : 1910 - 1954)",New South Wales,22059520,1910-07-01,1954-12-31
1181,77748,"The Sunday Sun (Sydney, NSW : 1903 - 1910)",New South Wales,22059830,1903-04-05,1910-12-18
1182,264,"The Sun : Sunday Edition (Sydney, NSW : 1910)",New South Wales,22060251,1910-12-25,1910-12-25
1183,315029,Dubbo Dispatch and Wellington Independent (NSW : 1887 - 1932),New South Wales,22060227,1887-02-08,1932-08-12
1184,108186,"Tung Wah Times (Sydney, NSW : 1901 - 1936)",New South Wales,22059377,1901-01-02,1936-12-26
1185,11302,"Tung Wah News (Sydney, NSW : 1898 - 1902)",New South Wales,22059296,1898-06-29,1902-06-18
1186,78581,"Chinese Republic News (Sydney, NSW : 1914 - 1937)",New South Wales,22059393,1914-02-21,1937-12-25
1187,55094,"Tharunka (Kensington, NSW : 1953 - 2010)",New South Wales,22061703,1953-03-02,2010-10-01
1188,52794,"Construction (Sydney, NSW : 1938 - 1954)",New South Wales,22062475,1938-05-18,1954-12-29
1189,2652,"Jamboree Daily (Frankston, Vic. : 1934; 1949; 1955; 1964; 1976; 1992; 2007)",Victoria,22062688,1934-12-28,2007-01-13
1190,4234162,"The Herald (Melbourne, Vic. : 1861 - 1954)",Victoria,22062459,1861-01-01,1954-12-31
1191,255896,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Victoria,22062351,1922-09-11,1956-01-07
1192,287,"The Echo (Fremantle, WA : 1905)",Western Australia,2206219X,1905-08-19,1905-09-30
1193,3753,"The Empire (Fremantle, WA : 1907 - 1908)",Western Australia,22062211,1907-05-18,1908-09-05
1194,4303,The Fremantle Mail (WA : 1903 - 1904),Western Australia,22062238,1903-09-16,1904-04-02
1195,26476,"The Mail (Fremantle, WA : 1904 - 1905)",Western Australia,22062254,1904-04-05,1905-07-28
1196,561,Fremantle Mercury (WA : 1932 - 1933),Western Australia,22062270,1932-11-30,1933-02-09
1197,3339,"The Golden Gate (Fremantle, WA : 1911 - 1912)",Western Australia,22062297,1911-07-29,1912-08-16
1198,1796,"The Messenger (Fremantle, WA : 1895)",Western Australia,22062327,1895-03-07,1895-12-20
1199,677,"The Possum (Perth, WA : 1887 - 1888)",Western Australia,22062521,1887-07-30,1888-01-28
1200,2562,"The W.A. Bulletin (Fremantle, WA : 1888 - 1890)",Western Australia,22062548,1888-02-04,1890-08-02
1201,105,"The Possum (Fremantle, WA : 1890)",Western Australia,22062599,1890-10-21,1890-12-06
1202,7108,The Broad Arrow Standard (WA : 1896 - 1899),Western Australia,22062432,1896-08-26,1899-02-04
1203,3516,"The Hannan's Herald (Kalgoorlie, WA : 1895 - 1896)",Western Australia,22062416,1895-09-16,1896-09-26
1204,10408,The Malcolm Chronicle and Leonora Advertiser (WA : 1897 - 1905),Western Australia,22062394,1897-12-03,1905-04-21
1205,141,"Westralian Clarion (Kalgoorlie, WA : 1903)",Western Australia,22062378,1903-10-27,1903-11-24
1206,26107,"The Gippsland Farmers' Journal and Traralgon, Heyfield and Rosedale News (Vic. : 1887 - 1893)",Victoria,22062629,1887-01-27,1893-09-29
1207,42,The Coolangatta Chronicle (Qld. : 1926),Queensland,2206172X,1926-09-13,1926-09-13
1208,48750,"The Border Star (Coolangatta, Qld. : 1929 - 1942)",Queensland,22061746,1929-02-23,1942-01-30
1209,36,Southport and Nerang Bulletin (Qld. : 1893),Queensland,22062173,1893-09-23,1893-09-23
1210,5449,"The South Coast Express (Surfers Paradise, Qld. : 1949 - 1951)",Queensland,22061797,1949-09-08,1951-08-17
1211,7325,"South Coast News (Southport, Qld. : 1952 - 1954)",Queensland,22062149,1952-09-13,1954-12-31
1212,5389,"Southern Queensland Bulletin (Southport, Qld. : 1888 - 1891)",Queensland,22061835,1888-01-14,1891-12-26
1213,55297,The Proserpine Guardian (Qld. : 1935 - 1954),Queensland,22061770,1935-02-16,1954-12-24
1215,4175,"The Golden Age (Queanbeyan, NSW : 1860 - 1864)",New South Wales,22064893,1860-09-15,1864-05-12
1216,359736,Coolgardie Miner (WA : 1894 - 1911),Western Australia,22057471,1894-04-14,1911-06-16
1218,96998,The Young Chronicle (NSW : 1902 - 1910; 1913 - 1915; 1924 - 1934; 1936 - 1940),New South Wales,22066500,1902-03-08,1940-12-20
1219,237352,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),New South Wales,22066527,1904-12-17,1932-05-04
1220,421153,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",New South Wales,22066535,1885-10-24,1954-12-31
1221,284424,The Kyogle Examiner (NSW : 1912; 1914 - 1915; 1917 - 1954),New South Wales,22066586,1912-01-06,1954-12-31
1222,88586,The Queanbeyan Observer (NSW : 1894 - 1908; 1910 - 1915),New South Wales,22066594,1894-11-02,1915-04-02
1223,17619,Quirindi Herald and District News (NSW : 1906 - 1907; 1913 - 1923),New South Wales,22066616,1906-01-05,1923-05-25
1224,407233,The Corowa Free Press (NSW : 1875 - 1954),New South Wales,22066233,1875-10-08,1954-12-24
1225,184861,"The Propeller (Hurstville, NSW : 1911 - 1954)",New South Wales,2206625X,1911-03-10,1954-12-30
1226,279072,The Grafton Argus and Clarence River General Advertiser (NSW : 1874 - 1875; 1879 - 1882; 1888; 1892; 1899 - 1922),New South Wales,22066276,1874-10-02,1922-03-31
1227,3045,"Weekly Supplement to Building (Sydney, NSW : 1908 - 1909)",New South Wales,22066292,1908-02-18,1909-08-31
1228,14884,"Construction : Weekly Supplement to Building (Sydney, NSW : 1909 - 1914)",New South Wales,22020454,1909-09-07,1914-12-28
1229,249651,"Smith's Weekly (Sydney, NSW : 1919 - 1950)",New South Wales,22066314,1919-03-01,1950-10-28
1230,9514,"The Tasmanian (Hobart Town, Tas. : 1827 - 1839)",Tasmania,22068856,1827-10-18,1839-09-27
1231,1693,"Tasmanian Weekly Dispatch (Hobart Town, Tas. : 1839 - 1841)",Tasmania,22068767,1839-10-04,1841-06-25
1232,7239,"The Austral-Asiatic Review, Tasmanian and Australian Advertiser (Hobart Town, Tas. : 1837 - 1844)",Tasmania,22068813,1837-10-10,1844-10-10
1233,875,"The Austral-Asiatic Review (Hobart Town, Tas. : 1833)",Tasmania,2206883X,1833-02-26,1833-12-31
1234,781,"The Tasmanian and Austral-Asiatic Review (Hobart Town, Tas. : 1844 - 1845)",Tasmania,22068783,1844-10-17,1845-06-26
1235,498,"Colonial Advocate, and Tasmanian Monthly Review and Register (Hobart Town, Tas. : 1828)",Tasmania,22068023,1828-03-01,1828-10-01
1236,279,"The Cornwall Press and Commercial Advertiser (Launceston, Tas. : 1829)",Tasmania,2206804X,1829-02-17,1829-06-23
1237,3994,"The Independent (Launceston, Tas. : 1831 - 1835)",Tasmania,22068163,1831-03-28,1835-01-31
1238,1236,"Bent's News and Tasmanian Three-Penny Register (Hobart Town, Tas. : 1836 - 1837)",Tasmania,22067736,1836-01-09,1837-10-07
1239,344,The Hobart Town Chronicle (Tas. : 1833),Tasmania,22067639,1833-02-26,1833-07-02
1240,101,"The People's Horn Boy (Hobart Town, Tas. : 1834)",Tasmania,22067655,1834-08-22,1834-12-13
1241,1011,"Bent's News and Tasmanian Register (Hobart Town, Tas. : 1837 - 1838)",Tasmania,22067752,1837-10-14,1838-12-28
1242,1703,"Morning Star and Commercial Advertiser (Hobart Town, Tas. : 1834 - 1835)",Tasmania,22067671,1834-11-28,1835-10-23
1243,365,The Colonial Record (Launceston Tas. : 1839),Tasmania,22067795,1839-03-11,1839-06-24
1244,1778,"The Irish Exile and Freedom's Advocate (Hobart Town, Tas. : 1850 - 1851)",Tasmania,22068201,1850-01-26,1851-04-12
1245,3665,"The People's Advocate or True Friend of Tasmania (Launceston, Tas. : 1855 - 1856)",Tasmania,22068589,1855-04-12,1856-12-29
1246,871,"Tasmanian Weekly News (Hobart Town, Tas. : 1858)",Tasmania,22068945,1858-02-06,1858-05-29
1247,1660,"The Tasmanian Telegraph (Hobart Town, Tas. : 1858 - 1859)",Tasmania,22068961,1858-06-19,1859-04-16
1248,814,"Bell's Life in Tasmania (Hobart Town, Tas. : 1859)",Tasmania,2206771X,1859-07-12,1859-12-28
1249,1334,"The Weekly Times (Hobart Town, Tas. : 1863)",Tasmania,22069399,1863-03-14,1863-12-12
1250,140,"Telegraph (Hobart Town, Tas. : 1867)",Tasmania,22069410,1867-01-11,1867-01-16
1251,83363,"The Mount Lyell Standard and Strahan Gazette (Queenstown, Tas. : 1896 - 1902)",Tasmania,22068562,1896-11-28,1902-12-22
1252,704,"The Banner (Strahan, Tas. : 1901)",Tasmania,22067604,1901-01-02,1901-03-02
1253,3141,"The Midland News (Oatlands, Tas. : 1902 - 1904)",Tasmania,22069607,1902-05-17,1904-03-12
1256,9979,"The Northern Standard (Ulverstone, Tas. : 1921 - 1923)",Tasmania,22068465,1921-12-31,1923-07-28
1257,70584,"The News (Hobart, Tas. : 1924 - 1925)",Tasmania,22068449,1924-05-30,1925-12-26
1258,286,"Tasmanian Punch (Hobart Town, Tas. : 1866)",Tasmania,22069038,1866-07-21,1866-12-29
1259,568,"Hobart Town Punch (Hobart Town, Tas. : 1867 - 1868)",Tasmania,22069062,1867-01-12,1868-02-15
1260,184,"Fun or The Tasmanian Charivari (Hobart Town, Tas. : 1867)",Tasmania,22069100,1867-04-13,1867-09-28
1261,1072,"Tasmanian Punch (Hobart Town, Tas. : 1869 - 1870; 1877 - 1878)",Tasmania,22069283,1869-12-04,1879-03-29
1262,32,"Hobart Town Punch (Hobart Town, Tas. : 1878)",Tasmania,22069305,1878-06-01,1878-07-13
1263,25610,"The Tasmanian Times (Hobart Town, Tas. : 1867 - 1870)",Tasmania,22068511,1867-05-18,1870-12-31
1264,16388,"Cornwall Advertiser (Launceston, Tas. : 1870 - 1877)",Tasmania,22068082,1870-10-04,1877-10-12
1265,2892,"Tasmanian Evening Herald (Launceston, Tas. : 1878)",Tasmania,22068104,1878-01-01,1878-11-30
1266,31111,"Weekly Examiner (Launceston, Tas. : 1872 - 1878)",Tasmania,22068538,1872-01-06,1878-12-28
1268,4471,"The Federalist (Launceston, Tas. : 1898 - 1899)",Tasmania,22068120,1898-07-09,1899-07-08
1269,13008,"The Tasmanian Democrat (Launceston, Tas. : 1891 - 1898)",Tasmania,2206849X,1891-09-26,1898-07-01
1270,13250,The Albany Mail and King George's Sound Advertiser (WA : 1883 - 1889),Western Australia,22069089,1883-01-01,1889-08-28
1271,40915,The Collie Miner (WA : 1900 - 1916),Western Australia,22069143,1900-06-02,1916-10-28
1272,3241,Coolgardie Mining Review (WA : 1895 - 1897),Western Australia,2206916X,1895-12-28,1897-05-08
1273,46446,"The Goldfields Morning Chronicle (Coolgardie, WA : 1896 - 1898)",Western Australia,22069186,1896-07-06,1898-10-27
1274,9939,"Group Settlement Chronicle and Margaret-Augusta Mail (Busselton, WA : 1923 - 1930)",Western Australia,22069208,1923-12-04,1930-10-07
1275,27815,"The Magnet Mirror and Murchison Reflector (Meekatharra, WA : 1928 - 1935)",Western Australia,22069224,1928-01-05,1935-01-10
1276,52559,"The Manganese Record, Peak Hill, Nullagine and Marble Bar Gazette (Meekatharra, WA : 1928 - 1941)",Western Australia,22069240,1928-09-22,1941-07-11
1277,42521,The Menzies Miner (WA : 1896 - 1901),Western Australia,22069267,1896-01-11,1901-09-14
1278,18018,The Mt. Leonora Miner (WA : 1899 - 1910),Western Australia,22069321,1899-07-08,1910-03-05
1279,255799,"The Murchison Times and Day Dawn Gazette (Cue, WA : 1894 - 1925)",Western Australia,22069488,1894-08-15,1925-12-05
1280,68483,"The Yalgoo Observer and Murchison Chronicle (Meekatharra, WA : 1923 - 1941)",Western Australia,22069348,1923-06-07,1941-07-11
1281,72,"The St. James and Devenish Herald (Dookie, Vic. : 1905)",Victoria,22071202,1905-04-13,1905-12-22
1282,12,"Bent's Monthly Advertiser (Hobart, Tas. : 1828)",Tasmania,22071229,1828-03-01,1828-04-01
1283,498,"Berita Repoeblik (Djakarta, Indonesia : 1945 - 1946)",International,2207208X,1945-11-17,1946-11-15
1284,928143,"The Labor Daily (Sydney, NSW : 1924 - 1938)",New South Wales,22074821,1924-01-23,1938-12-01
1285,91686,"Daily News (Sydney, NSW : 1938 - 1940)",New South Wales,22074848,1938-12-02,1940-07-26
1287,5745,The San Remo Times and Phillip Island and Bass Valley Advertiser (Vic. : 1896 - 1898),Victoria,NDP00058,1896-02-07,1898-11-18
1293,23627,"Lawloit Times (Kaniva, Vic. : 1910 - 1929) ",Victoria,NDP00057,1910-08-31,1929-12-24
1296,73615,The Sydney Daily Telegraph (NSW : 1879 -1883),New South Wales,22074880,1879-07-01,1883-12-29
1297,3154966,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",New South Wales,22074902,1883-12-31,1930-01-31
1298,26053,"Moreton Mail (Qld. : 1886 - 1899, 1930 - 1935)",Queensland,22075496,1886-01-09,1935-10-18
1299,25,The Burrangong Chronicle and Young and Lachlan District Advertiser (NSW : 1901),New South Wales,22075836,1901-12-25,1901-12-25
1300,2678,"The Railway and Tramway Co-operator (Sydney, NSW : 1909 - 1910)",New South Wales,22075437,1909-07-14,1910-10-20
1301,36073,"Co-operator (Sydney, NSW : 1910 - 1917)",New South Wales,22075453,1910-10-27,1917-08-02
1302,674,"All Grades Advocate (Sydney, NSW : 1917)",New South Wales,2207547X,1917-07-12,1917-12-13
1303,1096,"The Gateway (Port Adelaide, SA : 1946)",South Australia,2207225X,1946-08-30,1946-11-29
1304,4157,Port Adelaide District Pictorial (SA : 1952 - 1954),South Australia,22072292,1952-03-14,1954-01-14
1305,1284,"The Citizen (Port Adelaide, SA : 1938-1940)",South Australia,22072225,1938-11-30,1940-05-31
1306,563,Seaport News Review (SA : 1954),South Australia,22072314,1954-01-21,1954-04-29
1307,1446,"The Progressive Times (Largs North, SA : 1949 - 1951)",South Australia,22072276,1949-05-16,1951-02-01
1309,125,"The Western Weekly News (Port Lincoln, SA : 1902-1904)",South Australia,2208133X,1902-04-19,1904-03-23
1310,3063,"The Red Star (Perth, WA : 1932 - 1936)",Western Australia,22082557,1932-04-08,1936-04-17
1311,29652,"The Workers Star (Perth, WA : 1936 - 1951)",Western Australia,22082581,1936-04-24,1950-12-19
1312,168752,"Mount Barker and Denmark Record (Albany, WA : 1929 - 1949)",Western Australia,22082484,1929-12-10,1949-06-13
1313,110022,The Mullewa Mail (WA : 1921 - 1947),Western Australia,22083111,1921-01-07,1947-12-12
1314,77117,"The Dowerin Guardian and Amery Line Advocate (Wyalkatchem, WA : 1927 - 1954)",Western Australia,22082506,1928-01-07,1954-12-23
1315,72558,"The Weekly Gazette (Goomalling, WA : 1924 - 1946)",Western Australia,22082530,1924-02-22,1946-02-08
1316,2954,"The Weekly Advance (Granville, NSW : 1892 - 1893)",New South Wales,22082816,1892-02-05,1893-01-27
1317,1893,Granville Independent and Parramatta Advertiser (NSW : 1900 - 1901),New South Wales,22082832,1900-09-14,1901-03-29
1318,3526,Auburn News and Granville Electorate Gazetteer (NSW : 1903 - 1905),New South Wales,22082867,1903-09-19,1905-12-30
1319,745,The Auburn and Lidcombe Advance (NSW : 1925 - 1939),New South Wales,22082883,1925-12-10,1939-12-14
1320,25,Auburn and District News (NSW : 1929),New South Wales,22082905,1929-11-28,1929-11-28
1321,121,"Express (Granville, NSW : 1933 - 1935)",New South Wales,22082921,1933-06-22,1935-05-02
1322,24422,"The Socialist (Melbourne, Vic. : 1906 - 1908; 1912 - 1923)",Victoria,22083375,1906-04-02,1923-05-01
1323,2324,"Nasza droga (Adelaide, SA : 1952 - 1954)",South Australia,22081313,1952-12-24,1954-12-24
1324,185430,The Kyneton Observer (Vic. : 1856 - 1900),Victoria,22083340,1857-08-11,1900-12-29
1325,154334,"The Evening Echo (Ballarat, Vic. : 1914 - 1918)",Victoria,22081550,1914-01-02,1918-12-31
1329,744,"South Australian Record (London, England : 1837 - 1840)",International,22089578,1837-11-08,1840-02-15
1330,429,"South Australian Record and Australasian Chronicle (London, England : 1840)",International,22089888,1840-02-22,1840-05-02
1331,984,"South Australian Record and Australasian and South African Chronicle (London, England : 1840 - 1841)",International,22089918,1840-05-09,1841-04-17
1332,6092,"Australasian Sketcher (Adelaide,SA : 1874 - 1885)",South Australia,22089616,1874-12-26,1885-12-16
1333,17652,Saturday Mail (SA : 1912 - 1917),South Australia,22089632,1912-05-04,1917-03-03
1334,4468,Gawler Times (SA : 1869 - 1873),South Australia,22089659,1869-03-05,1873-06-27
1335,9786,Gawler Standard (SA : 1878 - 1885),South Australia,22089691,1878-01-11,1885-02-27
1336,355,Adelaide Independent and Cabinet of Amusement (SA : 1841),South Australia,22089705,1841-08-05,1841-11-18
1337,482,Examiner (SA : 1853),South Australia,22089721,1853-04-16,1853-07-08
1338,731,Free Press (SA : 1895),South Australia,22089748,1895-01-19,1895-08-03
1339,472,South Australian Free Press (SA : 1853 - 1854),South Australia,22089942,1853-10-29,1854-04-08
1340,4205,Illustrated Adelaide Post (SA : 1867 - 1874),South Australia,22089594,1867-03-23,1874-12-01
1341,18084,Northern Suburbs Weekly (SA : 1952 - 1961),South Australia,22090711,1952-10-02,1961-12-20
1342,71000,"Daily Pictorial (Sydney, NSW : 1930 - 1931)",New South Wales,22089985,1930-02-01,1931-02-15
1346,9452,Sawtell Guardian (NSW : 1970 - 1976),New South Wales,22087508,1970-05-14,1976-03-26
1347,1603281,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",New South Wales,22090002,1931-02-16,1954-12-31
1348,12066,The Mosman Mail (NSW : 1898 - 1906),New South Wales,22086668,1898-09-01,1906-12-29
1349,191998,The Yass Courier (NSW : 1857 - 1929),New South Wales,22087257,1857-06-20,1929-03-28
1354,111375,The Burrangong Argus (NSW : 1865 - 1913),New South Wales,22087524,1865-04-01,1913-02-08
1365,12684,"The Western Port Times and Phillip Island and Bass Valley Advertiser (Granville, Vic. : 1898 - 1904)",Victoria,NDP00059,1898-12-09,1904-06-24
1366,190880,Yass Tribune-Courier (NSW : 1929 - 1954),New South Wales,22087273,1929-04-04,1955-12-29
1367,34052,Yass Evening Tribune (NSW : 1899 - 1928),New South Wales,22086978,1899-01-05,1928-09-10
1368,69260,"The Cumberland Mercury (Parramatta, NSW : 1875 - 1895)",New South Wales,2209086X,1875-01-09,1895-04-27
1373,2963,"Papuan Times (Kwato, Papua New Guinea : 1951 - 1954)",International,22093311,1951-02-02,1954-09-02
1374,8730,"Papuan Times (Port Moresby, Papua New Guinea : 1911 - 1916)",International,22038280,1911-01-28,1916-12-13
1375,45962,"Papuan Courier (Port Moresby, Papua New Guinea : 1917 - 1942)",International,22038302,1917-01-31,1942-01-23
1376,417472,Papua New Guinea Post-Courier (Port Moresby : 1969 - 1981),International,22087427,1969-06-30,1981-06-30
1377,48070,Guinea Gold (Papua New Guinea : 1942 - 1945),International,22061134,1942-11-19,1945-12-22
1378,4786,"Il Canguro = The Kangaroo (Perth, WA : 1955 - 1957)",Western Australia,22090754,1955-05-06,1957-04-08
1379,455,"Sunday Times Edizione Italiana (Perth, WA : 1958 - 1959)",Western Australia,22092927,1958-12-21,1959-08-30
1380,2493,"Stampa Italiana = The Italian Press (Perth, WA : 1931 - 1932)",Western Australia,2209301X,1931-12-03,1932-09-09
1381,511,"The Voice of Freedom = Elefthera Phoni (Perth, WA : 1956 - 1957)",Western Australia,22092943,1956-07-20,1957-05-09
1382,881,"Vesnik (Perth, WA : 1975 - 1994)",Western Australia,22092986,1975-04-01,1994-12-01
